run_id,n_assets,instance,penalty_label,qaoa_seed,feasible_set_size,final_P_F,final_D_cond,initial_P_F,initial_D_cond,point_mass_D_cond
N20_i07_Aheur_s43,20,7,Aheur,43,4845,0.004339455705121509,0.0015364285370652927,0.11006708434069878,0.0032782989797402306,0.9997936016511868
N20_i07_Aheur_s44,20,7,Aheur,44,4845,0.5384346745922812,0.0042391260397556235,0.08714724472156377,0.0018844384978473402,0.9997936016511868
N20_i07_Aheur_s45,20,7,Aheur,45,4845,0.1644987020517874,0.003361430798148949,0.032395347502642835,0.025178185483393026,0.9997936016511868
N20_i07_Aheur_s46,20,7,Aheur,46,4845,0.30083316602394916,0.0025423709028751865,0.0920271798986505,0.005460222067960968,0.9997936016511868
N20_i07_Amargin_s42,20,7,Amargin,42,4845,0.5196285154524958,0.01949482214251033,0.013113115809979467,0.3250254225639241,0.9997936016511868
N20_i07_Amargin_s43,20,7,Amargin,43,4845,0.007892207215036251,0.007732673757733435,0.1646232397215499,0.0937346335338945,0.9997936016511868
N20_i07_Amargin_s44,20,7,Amargin,44,4845,0.28392598592654394,0.09786244816495474,0.08833578217763716,0.04579992239896022,0.9997936016511868
N20_i07_Amargin_s45,20,7,Amargin,45,4845,0.2660504650043549,0.2898419339069358,0.047129247602242685,0.1929134073599471,0.9997936016511868
N20_i07_Amargin_s46,20,7,Amargin,46,4845,0.324856066801658,0.19613549340292294,0.04507568224573788,0.2156566703163722,0.9997936016511868
N20_i08_1.1xAcrit_s42,20,8,1.1xAcrit,42,4845,0.28050685179368884,0.10328344472392907,0.08678567811765303,0.5929137082445335,0.9997936016511868
N20_i08_1.1xAcrit_s43,20,8,1.1xAcrit,43,4845,0.3064143373066157,0.6053267978519141,0.152700751026714,0.16065135161480038,0.9997936016511868
N20_i08_1.1xAcrit_s44,20,8,1.1xAcrit,44,4845,0.2975801246402625,0.18321430056063467,0.0881724993523676,0.07541176049648414,0.9997936016511868
N20_i08_1.1xAcrit_s45,20,8,1.1xAcrit,45,4845,0.23383162556704917,0.5639940535677583,0.08705903242400836,0.28344279817745555,0.9997936016511868
N20_i08_1.1xAcrit_s46,20,8,1.1xAcrit,46,4845,0.29769249936043707,0.3823611402576136,0.04374834705374675,0.5129926711125183,0.9997936016511868
N20_i08_10xAcrit_s42,20,8,10xAcrit,42,4845,0.06152420726266428,0.06403298928259664,0.010984676285289652,0.3843678765500501,0.9997936016511868
N20_i08_10xAcrit_s43,20,8,10xAcrit,43,4845,0.006637641406541661,0.006785581687857161,0.1251952569145942,0.020546999841709837,0.9997936016511868
N20_i08_10xAcrit_s44,20,8,10xAcrit,44,4845,0.5251602673015441,0.02634859394172201,0.08749935597006697,0.011375805551228753,0.9997936016511868
N20_i08_10xAcrit_s45,20,8,10xAcrit,45,4845,0.23390030601876788,0.0312185045110144,0.014749369891917219,0.21503756214242437,0.9997936016511868
N20_i08_10xAcrit_s46,20,8,10xAcrit,46,4845,0.2957125854554761,0.06376152312231101,0.06931751917636575,0.038346552060469476,0.9997936016511868
N20_i08_2xAcrit_s42,20,8,2xAcrit,42,4845,0.3958637884716154,0.029576549997911764,0.016034569195922346,0.3723388746875529,0.9997936016511868
N20_i08_2xAcrit_s43,20,8,2xAcrit,43,4845,0.010557625449791885,0.012446843418208217,0.16820268654919346,0.0961528436178981,0.9997936016511868
N20_i08_2xAcrit_s44,20,8,2xAcrit,44,4845,0.274016023873628,0.10682155703992383,0.08832344500660838,0.048119856597435125,0.9997936016511868
N20_i08_2xAcrit_s45,20,8,2xAcrit,45,4845,0.25797518713534373,0.3510158591007153,0.06005554876810493,0.18079809074714975,0.9997936016511868
N20_i08_2xAcrit_s46,20,8,2xAcrit,46,4845,0.27339017095982854,0.22411355092148605,0.043215406743911444,0.26309948770323666,0.9997936016511868
N20_i08_5xAcrit_s42,20,8,5xAcrit,42,4845,0.2737486174191872,0.030224021426758157,0.02088853005193414,0.31367690437100193,0.9997936016511868
N20_i08_5xAcrit_s43,20,8,5xAcrit,43,4845,0.0071449903930442815,0.009339393429233586,0.14155722774376045,0.04036423136160616,0.9997936016511868
N20_i08_5xAcrit_s44,20,8,5xAcrit,44,4845,0.4943761467511649,0.05266763584657172,0.0878291805038316,0.021774059788087816,0.9997936016511868
N20_i08_5xAcrit_s45,20,8,5xAcrit,45,4845,0.23182065952278208,0.06097619425063344,0.0093726111284127,0.1882878199684324,0.9997936016511868
N20_i08_5xAcrit_s46,20,8,5xAcrit,46,4845,0.20772159782700328,0.19234246440478261,0.052349219882671605,0.0827403864927253,0.9997936016511868
N20_i08_Aheur_s42,20,8,Aheur,42,4845,0.04905259669158113,0.001978334435274674,0.0001881407098634637,0.3962336006356897,0.9997936016511868
N20_i08_Aheur_s43,20,8,Aheur,43,4845,0.0042893210707575236,0.0011691016857999863,0.10967843012076628,0.0025711621115622717,0.9997936016511868
N20_i08_Aheur_s44,20,8,Aheur,44,4845,0.5387791531757102,0.0032702890089021585,0.08713448005619284,0.0014361247953956825,0.9997936016511868
N20_i08_Aheur_s45,20,8,Aheur,45,4845,0.16582691117946524,0.0026995460889842975,0.033005071484240034,0.018727918285273044,0.9997936016511868
N20_i08_Aheur_s46,20,8,Aheur,46,4845,0.298455933250807,0.0019652506692316466,0.09257043963953038,0.004187914152555034,0.9997936016511868
N20_i08_Amargin_s42,20,8,Amargin,42,4845,0.2428185304888757,0.062041303939337634,0.015475927174819493,0.27083435163680086,0.9997936016511868
N20_i08_Amargin_s43,20,8,Amargin,43,4845,0.006883628217906335,0.007734856009985389,0.15843539742490975,0.06654427827897405,0.9997936016511868
N20_i08_Amargin_s44,20,8,Amargin,44,4845,0.39780344117389177,0.08656361130721024,0.08813803208067839,0.034550999674924615,0.9997936016511868
N20_i08_Amargin_s45,20,8,Amargin,45,4845,0.3075843017468287,0.08433673645973416,0.029373301618420555,0.15232440074252984,0.9997936016511868
N20_i08_Amargin_s46,20,8,Amargin,46,4845,0.3599262462994375,0.13089374733604567,0.04722252128931359,0.14019014820375175,0.9997936016511868
N20_i09_1.1xAcrit_s42,20,9,1.1xAcrit,42,4845,0.2670266555614944,0.09668481710219243,0.07129909929034733,0.5444791768321471,0.9997936016511868
N20_i09_1.1xAcrit_s43,20,9,1.1xAcrit,43,4845,0.27542323675217517,0.5517790412285641,0.16684972185430524,0.16041864809032383,0.9997936016511868
N20_i09_1.1xAcrit_s44,20,9,1.1xAcrit,44,4845,0.14762347588475677,0.06222923138444879,0.08849244279736013,0.06602098689902158,0.9997936016511868
N20_i09_1.1xAcrit_s45,20,9,1.1xAcrit,45,4845,0.1980841080613942,0.6442775616493617,0.09261343178718562,0.31043820182460785,0.9997936016511868
N20_i09_1.1xAcrit_s46,20,9,1.1xAcrit,46,4845,0.16663485155140734,0.4123310208358752,0.035309185058707726,0.4627193545910406,0.9997936016511868
N20_i09_10xAcrit_s42,20,9,10xAcrit,42,4845,0.08213557544058858,0.09248639973710171,0.01011954452063435,0.3586610525995806,0.9997936016511868
N20_i09_10xAcrit_s43,20,9,10xAcrit,43,4845,0.006906125559112297,0.006415356854129306,0.12472161936784687,0.019419706446888188,0.9997936016511868
N20_i09_10xAcrit_s44,20,9,10xAcrit,44,4845,0.5219866535408073,0.023472196773543404,0.08755807233683299,0.010153198131646023,0.9997936016511868
N20_i09_10xAcrit_s45,20,9,10xAcrit,45,4845,0.2344923881428258,0.02826092670045161,0.014200816563699092,0.2024549994169808,0.9997936016511868
N20_i09_10xAcrit_s46,20,9,10xAcrit,46,4845,0.3137172435708635,0.0531247539654072,0.06987012043373397,0.03635947276394312,0.9997936016511868
N20_i09_2xAcrit_s42,20,9,2xAcrit,42,4845,0.392273222845688,0.029063045965057512,0.011784908193482463,0.3486921748762958,0.9997936016511868
N20_i09_2xAcrit_s43,20,9,2xAcrit,43,4845,0.01162490035017072,0.011602010176459563,0.16970808534824755,0.09679599297020505,0.9997936016511868
N20_i09_2xAcrit_s44,20,9,2xAcrit,44,4845,0.2665952434126666,0.09114005556991808,0.08853119282321131,0.04248710815364131,0.9997936016511868
N20_i09_2xAcrit_s45,20,9,2xAcrit,45,4845,0.2799130018138385,0.3027753673073217,0.06595124426615939,0.19712753807707611,0.9997936016511868
N20_i09_2xAcrit_s46,20,9,2xAcrit,46,4845,0.20004697895456047,0.21069648529631013,0.04492195164698387,0.20323659559280263,0.9997936016511868
N20_i09_5xAcrit_s42,20,9,5xAcrit,42,4845,0.3410931743674155,0.024250640345948034,0.01978039227208228,0.28241088376489826,0.9997936016511868
N20_i09_5xAcrit_s43,20,9,5xAcrit,43,4845,0.00810097152191247,0.008386077272009851,0.14058462288448936,0.039468225231473905,0.9997936016511868
N20_i09_5xAcrit_s44,20,9,5xAcrit,44,4845,0.4830459267759579,0.04674678877702027,0.08793552185125009,0.01937787552664473,0.9997936016511868
N20_i09_5xAcrit_s45,20,9,5xAcrit,45,4845,0.2625700438366039,0.04158196661749468,0.009481016170980183,0.14689222077642267,0.9997936016511868
N20_i09_5xAcrit_s46,20,9,5xAcrit,46,4845,0.21659023812571832,0.1663133726759674,0.053370675774203846,0.07820370668206009,0.9997936016511868
N20_i09_Aheur_s42,20,9,Aheur,42,4845,0.05306759906306979,0.0022138270952693382,0.0003427370910805981,0.37139571797048787,0.9997936016511868
N20_i09_Aheur_s43,20,9,Aheur,43,4845,0.0044043866336664905,0.0014551640870320037,0.11040846657124348,0.0031702726126690305,0.9997936016511868
N20_i09_Aheur_s44,20,9,Aheur,44,4845,0.5378665204625577,0.004015531030829907,0.08716523714974755,0.0017515639435124704,0.9997936016511868
N20_i09_Aheur_s45,20,9,Aheur,45,4845,0.1625035161669075,0.003269940202337358,0.03169350865755405,0.02414659077194605,0.9997936016511868
N20_i09_Aheur_s46,20,9,Aheur,46,4845,0.30310985875257757,0.0024841224317141844,0.09150916194994352,0.005274255722711925,0.9997936016511868
N20_i09_Amargin_s42,20,9,Amargin,42,4845,0.462834753729112,0.02563797388036747,0.013252598603630261,0.230030082489317,0.9997936016511868
N20_i09_Amargin_s43,20,9,Amargin,43,4845,0.00894829815160847,0.006485652796069678,0.16205996667486033,0.07547676360056693,0.9997936016511868
N20_i09_Amargin_s44,20,9,Amargin,44,4845,0.2966677985750721,0.07829523352417131,0.08838300981460634,0.03420221968089096,0.9997936016511868
N20_i09_Amargin_s45,20,9,Amargin,45,4845,0.29125892352385563,0.15423254557911936,0.04263649879771947,0.17903156018166674,0.9997936016511868
N20_i09_Amargin_s46,20,9,Amargin,46,4845,0.3140471235892619,0.155695096140264,0.04795737719769022,0.1404777171897384,0.9997936016511868
N20_i10_1.1xAcrit_s42,20,10,1.1xAcrit,42,4845,0.34232829901156947,0.08013745286973117,0.100037230012329,0.5573258007619597,0.9997936016511868
N20_i10_1.1xAcrit_s43,20,10,1.1xAcrit,43,4845,0.1918059079487051,0.6051945122569339,0.1308586676041159,0.2199478424035642,0.9997936016511868
N20_i10_1.1xAcrit_s44,20,10,1.1xAcrit,44,4845,0.27095374128847993,0.26464659964514914,0.08822946548207256,0.09803577666844066,0.9997936016511868
N20_i10_1.1xAcrit_s45,20,10,1.1xAcrit,45,4845,0.17652338284949498,0.6534236788452891,0.09295249916823156,0.3480182220891348,0.9997936016511868
N20_i10_1.1xAcrit_s46,20,10,1.1xAcrit,46,4845,0.16267968249993997,0.8175571822899335,0.05755214218589044,0.4589795203308446,0.9997936016511868
N20_i10_10xAcrit_s42,20,10,10xAcrit,42,4845,0.10503247381302572,0.13701783621320807,0.01491237394327527,0.3829991172761645,0.9997936016511868
N20_i10_10xAcrit_s43,20,10,10xAcrit,43,4845,0.007507016108206699,0.008363821980338686,0.1293068897575722,0.028505473092716085,0.9997936016511868
N20_i10_10xAcrit_s44,20,10,10xAcrit,44,4845,0.5170118128153263,0.035149265489175,0.08762623068832909,0.015904652281581107,0.9997936016511868
N20_i10_10xAcrit_s45,20,10,10xAcrit,45,4845,0.21630898682633415,0.05586409854379815,0.012098417334540201,0.28211032144372483,0.9997936016511868
N20_i10_10xAcrit_s46,20,10,10xAcrit,46,4845,0.021566510411730633,0.07492640588021413,0.06401603612539475,0.053900911386769626,0.9997936016511868
N20_i10_2xAcrit_s42,20,10,2xAcrit,42,4845,0.28547324296050647,0.07879988410490157,0.03660532084868562,0.41800847002081226,0.9997936016511868
N20_i10_2xAcrit_s43,20,10,2xAcrit,43,4845,0.01902942668994001,0.0319533299375722,0.16764983945176937,0.1348745435562758,0.9997936016511868
N20_i10_2xAcrit_s44,20,10,2xAcrit,44,4845,0.364515987030245,0.1301233960914432,0.0885525710782531,0.06450695803984435,0.9997936016511868
N20_i10_2xAcrit_s45,20,10,2xAcrit,45,4845,0.16817571782343066,0.5873822199675799,0.07724803914897649,0.24482262631230056,0.9997936016511868
N20_i10_2xAcrit_s46,20,10,2xAcrit,46,4845,0.21250699758957126,0.40956591027923056,0.03946941599334153,0.39326295030357505,0.9997936016511868
N20_i10_5xAcrit_s42,20,10,5xAcrit,42,4845,0.49830286945507396,0.026389486149785625,0.02233936233929512,0.30685333291843586,0.9997936016511868
N20_i10_5xAcrit_s43,20,10,5xAcrit,43,4845,0.008122356685476007,0.009381510718908812,0.14842803760438983,0.057049584158670785,0.9997936016511868
N20_i10_5xAcrit_s44,20,10,5xAcrit,44,4845,0.45917287105112337,0.0700339596530942,0.08803530045224761,0.030084338400376505,0.9997936016511868
N20_i10_5xAcrit_s45,20,10,5xAcrit,45,4845,0.2408314296444587,0.05227271940854247,0.015060886731816936,0.11568020479916002,0.9997936016511868
N20_i10_5xAcrit_s46,20,10,5xAcrit,46,4845,0.233866369635507,0.22282407353286066,0.04915129093069481,0.11466164986612037,0.9997936016511868
N20_i10_Aheur_s42,20,10,Aheur,42,4845,0.04920580499674543,0.0020671016349680365,0.0001669572374704499,0.4014508899718282,0.9997936016511868
N20_i10_Aheur_s43,20,10,Aheur,43,4845,0.004282831384045949,0.0012001434362104279,0.10951664069216349,0.0025860907227852684,0.9997936016511868
N20_i10_Aheur_s44,20,10,Aheur,44,4845,0.5387343359689112,0.0033254862969078975,0.08713439301209291,0.001531412654815325,0.9997936016511868
N20_i10_Aheur_s45,20,10,Aheur,45,4845,0.16539658375040744,0.0026696125563837195,0.03316291027613261,0.019384862298330655,0.9997936016511868
N20_i10_Aheur_s46,20,10,Aheur,46,4845,0.29744920740267844,0.001962901743847064,0.09276933934597764,0.004222029854113622,0.9997936016511868
N20_i10_Amargin_s42,20,10,Amargin,42,4845,0.33366908691095887,0.05643581475182309,0.018434413423474738,0.30971326172405306,0.9997936016511868
N20_i10_Amargin_s43,20,10,Amargin,43,4845,0.007499853570607229,0.006857261772258824,0.1578875357627112,0.07547480138879664,0.9997936016511868
N20_i10_Amargin_s44,20,10,Amargin,44,4845,0.3736887245795515,0.08950780530599595,0.0882331835991863,0.03862889665398864,0.9997936016511868
N20_i10_Amargin_s45,20,10,Amargin,45,4845,0.2608435864058265,0.09208945351191188,0.02980635048629665,0.18008542128418809,0.9997936016511868
N20_i10_Amargin_s46,20,10,Amargin,46,4845,0.3552613704378018,0.14382920936819782,0.04694204239854116,0.155883972245633,0.9997936016511868
N20_i11_1.1xAcrit_s42,20,11,1.1xAcrit,42,4845,0.3054205851040024,0.07130332346121951,0.07563435292120124,0.4349991462876464,0.9997936016511868
N20_i11_1.1xAcrit_s43,20,11,1.1xAcrit,43,4845,0.12269277446271731,0.7126398215534586,0.11185750652111892,0.17805064754301897,0.9997936016511868
N20_i11_1.1xAcrit_s44,20,11,1.1xAcrit,44,4845,0.31142795560151626,0.23110799969404003,0.08615385415032506,0.0890950670514359,0.9997936016511868
N20_i11_1.1xAcrit_s45,20,11,1.1xAcrit,45,4845,0.15808800909576504,0.6519721400628056,0.07096834080923697,0.3003514255165398,0.9997936016511868
N20_i11_1.1xAcrit_s46,20,11,1.1xAcrit,46,4845,0.2155547882234714,0.4871476822532767,0.07421543536283082,0.436568656135964,0.9997936016511868
N20_i11_10xAcrit_s42,20,11,10xAcrit,42,4845,0.4867811676595011,0.011892747974515214,0.016482865511306954,0.29798380984229345,0.9997936016511868
N20_i11_10xAcrit_s43,20,11,10xAcrit,43,4845,0.006626091632028874,0.0070785196848534996,0.13457391190058843,0.02405329037781219,0.9997936016511868
N20_i11_10xAcrit_s44,20,11,10xAcrit,44,4845,0.5230493541675969,0.03262209525316018,0.08751991725694097,0.01426887553670898,0.9997936016511868
N20_i11_10xAcrit_s45,20,11,10xAcrit,45,4845,0.23035525602244888,0.048749578834838554,0.008425923391286005,0.27244990357340393,0.9997936016511868
N20_i11_10xAcrit_s46,20,11,10xAcrit,46,4845,0.14814336493327573,0.13853204774171402,0.05794840167709481,0.04988046133637722,0.9997936016511868
N20_i11_2xAcrit_s42,20,11,2xAcrit,42,4845,0.3049433777905506,0.06605514096430826,0.052529417158378666,0.5320174023004818,0.9997936016511868
N20_i11_2xAcrit_s43,20,11,2xAcrit,43,4845,0.18869603135317448,0.33292644013147404,0.167459837253773,0.10982539448452978,0.9997936016511868
N20_i11_2xAcrit_s44,20,11,2xAcrit,44,4845,0.3943372978519619,0.12637208332817168,0.08760115084805875,0.058309696524016824,0.9997936016511868
N20_i11_2xAcrit_s45,20,11,2xAcrit,45,4845,0.18421353609494417,0.4535607882473167,0.06444998680069602,0.22476822710801622,0.9997936016511868
N20_i11_2xAcrit_s46,20,11,2xAcrit,46,4845,0.14050440816799892,0.29700179557084605,0.03393705894111587,0.4625498893027641,0.9997936016511868
N20_i11_5xAcrit_s42,20,11,5xAcrit,42,4845,0.49288765110395616,0.026752173696729872,0.012882949315027759,0.18624817424895385,0.9997936016511868
N20_i11_5xAcrit_s43,20,11,5xAcrit,43,4845,0.005926297242240253,0.008454619911146335,0.1562179273005313,0.04714998555523599,0.9997936016511868
N20_i11_5xAcrit_s44,20,11,5xAcrit,44,4845,0.48537759506871225,0.06476278530226384,0.08777138358527736,0.027046873928610663,0.9997936016511868
N20_i11_5xAcrit_s45,20,11,5xAcrit,45,4845,0.04387574916609083,0.12094653510224881,0.019679063035709987,0.08034335700037969,0.9997936016511868
N20_i11_5xAcrit_s46,20,11,5xAcrit,46,4845,0.23100526455164072,0.17628131778879835,0.04981038090090806,0.08981997363431696,0.9997936016511868
N20_i11_Aheur_s42,20,11,Aheur,42,4845,0.047112800938521104,0.001442546901957097,0.0001870720060305963,0.35020622141237634,0.9997936016511868
N20_i11_Aheur_s43,20,11,Aheur,43,4845,0.004261215004476071,0.0009565363062321823,0.10983313375254511,0.0020470887615794495,0.9997936016511868
N20_i11_Aheur_s44,20,11,Aheur,44,4845,0.5392993371860939,0.002718715275457264,0.08712213042417716,0.0012344921834657276,0.9997936016511868
N20_i11_Aheur_s45,20,11,Aheur,45,4845,0.16882699837515247,0.0021031820539248293,0.033107353247032734,0.01558139814725296,0.9997936016511868
N20_i11_Aheur_s46,20,11,Aheur,46,4845,0.29954017579802894,0.0015912431172710913,0.0924398111874325,0.0034314711276496454,0.9997936016511868
N20_i11_Amargin_s42,20,11,Amargin,42,4845,0.502301407053892,0.01796105589112655,0.014150324801530889,0.374851226823661,0.9997936016511868
N20_i11_Amargin_s43,20,11,Amargin,43,4845,0.008844893631930972,0.011734461118325795,0.17099886345022242,0.07673842042548498,0.9997936016511868
N20_i11_Amargin_s44,20,11,Amargin,44,4845,0.3748031025425007,0.09857106886024672,0.08784108870622731,0.042223626693114774,0.9997936016511868
N20_i11_Amargin_s45,20,11,Amargin,45,4845,0.2318881015507941,0.12772138983557713,0.05014321942888955,0.11632676017821889,0.9997936016511868
N20_i11_Amargin_s46,20,11,Amargin,46,4845,0.3625334358039254,0.12442939816176145,0.044062456908442016,0.20344748130174675,0.9997936016511868
N20_i12_1.1xAcrit_s42,20,12,1.1xAcrit,42,4845,0.29288070509755926,0.10969100516902935,0.0896892370056066,0.5202304990728015,0.9997936016511868
N20_i12_1.1xAcrit_s43,20,12,1.1xAcrit,43,4845,0.30355489394776625,0.5905619900737028,0.14904462445883837,0.2063103761364015,0.9997936016511868
N20_i12_1.1xAcrit_s44,20,12,1.1xAcrit,44,4845,0.26796956168345787,0.21027670587407102,0.08828546491167799,0.08611676964105794,0.9997936016511868
N20_i12_1.1xAcrit_s45,20,12,1.1xAcrit,45,4845,0.2530481570974814,0.6747479924870889,0.09129015578621491,0.3247727506258194,0.9997936016511868
N20_i12_1.1xAcrit_s46,20,12,1.1xAcrit,46,4845,0.2709561076153477,0.493240839990424,0.04417359465292986,0.4771265496278359,0.9997936016511868
N20_i12_10xAcrit_s42,20,12,10xAcrit,42,4845,0.0919675877357804,0.11892819974668258,0.013038731359813482,0.3694756465312609,0.9997936016511868
N20_i12_10xAcrit_s43,20,12,10xAcrit,43,4845,0.007211403466726551,0.00783505687055795,0.12757854101801058,0.025634032295338668,0.9997936016511868
N20_i12_10xAcrit_s44,20,12,10xAcrit,44,4845,0.5202065897829016,0.030264940649265583,0.08758274062893179,0.01385546026399795,0.9997936016511868
N20_i12_10xAcrit_s45,20,12,10xAcrit,45,4845,0.22069830028704018,0.044532853825825114,0.012802365989808884,0.2522613029398325,0.9997936016511868
N20_i12_10xAcrit_s46,20,12,10xAcrit,46,4845,0.2033693370376568,0.11523645219070439,0.06613399213711091,0.04763363536233941,0.9997936016511868
N20_i12_2xAcrit_s42,20,12,2xAcrit,42,4845,0.333134561071347,0.05820082129908932,0.021367636432173598,0.4137873630519694,0.9997936016511868
N20_i12_2xAcrit_s43,20,12,2xAcrit,43,4845,0.011262752398124576,0.017008878560802028,0.16979338559576718,0.1261838441966207,0.9997936016511868
N20_i12_2xAcrit_s44,20,12,2xAcrit,44,4845,0.3205673203920014,0.11267966259892762,0.08848221052357985,0.056490744693147896,0.9997936016511868
N20_i12_2xAcrit_s45,20,12,2xAcrit,45,4845,0.22580827384399527,0.4879433691216391,0.07031396248549981,0.21648835708871872,0.9997936016511868
N20_i12_2xAcrit_s46,20,12,2xAcrit,46,4845,0.1731580583818868,0.3393702264104208,0.041087565586238384,0.30000629353870845,0.9997936016511868
N20_i12_5xAcrit_s42,20,12,5xAcrit,42,4845,0.4857012187712826,0.022462880111787778,0.02145612180106582,0.29077619811611294,0.9997936016511868
N20_i12_5xAcrit_s43,20,12,5xAcrit,43,4845,0.007334746851938689,0.010382907094037993,0.14540880992171878,0.05230049755943765,0.9997936016511868
N20_i12_5xAcrit_s44,20,12,5xAcrit,44,4845,0.4756745180238795,0.05965655055156498,0.0879634247667127,0.026252489940918413,0.9997936016511868
N20_i12_5xAcrit_s45,20,12,5xAcrit,45,4845,0.05151175129458352,0.11426192776806646,0.012132832468637389,0.11873011793647681,0.9997936016511868
N20_i12_5xAcrit_s46,20,12,5xAcrit,46,4845,0.19325565579310933,0.2243228967999728,0.05069416899004864,0.1012091590146387,0.9997936016511868
N20_i12_Aheur_s42,20,12,Aheur,42,4845,0.04832901704685355,0.0014557079647720015,0.00011233917231123861,0.3931514528897829,0.9997936016511868
N20_i12_Aheur_s43,20,12,Aheur,43,4845,0.004250871251997523,0.0009882957769638107,0.10924677400726068,0.0020955917533128556,0.9997936016511868
N20_i12_Aheur_s44,20,12,Aheur,44,4845,0.5389637422194937,0.0026728532292199314,0.08712616331104073,0.0012336983774088048,0.9997936016511868
N20_i12_Aheur_s45,20,12,Aheur,45,4845,0.16623939221608452,0.002113494830304567,0.03357648871769925,0.01553728273687814,0.9997936016511868
N20_i12_Aheur_s46,20,12,Aheur,46,4845,0.29593627363283304,0.0015698523017430436,0.09313591440331948,0.0034084186256461034,0.9997936016511868
N20_i12_Amargin_s42,20,12,Amargin,42,4845,0.5042003026464954,0.02946631082510028,0.014368863850223068,0.2939139956089693,0.9997936016511868
N20_i12_Amargin_s43,20,12,Amargin,43,4845,0.007973564270969291,0.007893242845325001,0.16184387964676716,0.08639158418096457,0.9997936016511868
N20_i12_Amargin_s44,20,12,Amargin,44,4845,0.331332539612049,0.08919024142759674,0.08829234192126023,0.04067854576088321,0.9997936016511868
N20_i12_Amargin_s45,20,12,Amargin,45,4845,0.26552804016682785,0.16665048575362726,0.039215043756883006,0.18499249718186322,0.9997936016511868
N20_i12_Amargin_s46,20,12,Amargin,46,4845,0.3571041720751964,0.15255663468579087,0.04712008284559488,0.16558360555655896,0.9997936016511868
N20_i13_1.1xAcrit_s42,20,13,1.1xAcrit,42,4845,0.2841428944666404,0.0820434736598311,0.05688651972342207,0.45263374128337586,0.9997936016511868
N20_i13_1.1xAcrit_s43,20,13,1.1xAcrit,43,4845,0.13678339857138155,0.5367900149243152,0.1578659429669642,0.10566479790573913,0.9997936016511868
N20_i13_1.1xAcrit_s44,20,13,1.1xAcrit,44,4845,0.29904399635597656,0.16124547667416833,0.08766326984823536,0.06906992034366743,0.9997936016511868
N20_i13_1.1xAcrit_s45,20,13,1.1xAcrit,45,4845,0.24159402225086524,0.41588006377187403,0.08020903435424387,0.24372362280970444,0.9997936016511868
N20_i13_1.1xAcrit_s46,20,13,1.1xAcrit,46,4845,0.29730083382810335,0.3294135445785891,0.036728032508031944,0.532556813871299,0.9997936016511868
N20_i13_10xAcrit_s42,20,13,10xAcrit,42,4845,0.05392953188766114,0.04057708226883541,0.011015151536298617,0.32723152056263816,0.9997936016511868
N20_i13_10xAcrit_s43,20,13,10xAcrit,43,4845,0.006635697440970034,0.006219190330170833,0.12645549409899104,0.015452705008762455,0.9997936016511868
N20_i13_10xAcrit_s44,20,13,10xAcrit,44,4845,0.5271211238796241,0.023064959200151773,0.0874718631766882,0.010440169929180147,0.9997936016511868
N20_i13_10xAcrit_s45,20,13,10xAcrit,45,4845,0.22631924019151484,0.023861643711895718,0.01326300841591177,0.1979095671696599,0.9997936016511868
N20_i13_10xAcrit_s46,20,13,10xAcrit,46,4845,0.18774829593712639,0.0885269564743889,0.06745579098515009,0.033391340030989036,0.9997936016511868
N20_i13_2xAcrit_s42,20,13,2xAcrit,42,4845,0.12181457791393768,0.08678938608857312,0.015149989608809977,0.32845492575688573,0.9997936016511868
N20_i13_2xAcrit_s43,20,13,2xAcrit,43,4845,0.010460776091576918,0.00776086598589981,0.1709562053965783,0.06473170222211055,0.9997936016511868
N20_i13_2xAcrit_s44,20,13,2xAcrit,44,4845,0.28214507582742954,0.09553940667650174,0.08808869423228316,0.0440983528279349,0.9997936016511868
N20_i13_2xAcrit_s45,20,13,2xAcrit,45,4845,0.28677376622454176,0.20703927790638801,0.05992909575991234,0.12513371415785673,0.9997936016511868
N20_i13_2xAcrit_s46,20,13,2xAcrit,46,4845,0.2982810698522371,0.1637869250702253,0.04417040655425808,0.20381856331643905,0.9997936016511868
N20_i13_5xAcrit_s42,20,13,5xAcrit,42,4845,0.4983168186954572,0.015815472181606442,0.018437906732742704,0.2478036978380545,0.9997936016511868
N20_i13_5xAcrit_s43,20,13,5xAcrit,43,4845,0.00605701879692333,0.00957294299290202,0.14339861549706256,0.028900308531130556,0.9997936016511868
N20_i13_5xAcrit_s44,20,13,5xAcrit,44,4845,0.49987741572840605,0.04601114744796211,0.08776246125125908,0.019975013482750617,0.9997936016511868
N20_i13_5xAcrit_s45,20,13,5xAcrit,45,4845,0.281168009769317,0.04757793038915794,0.008658182009071425,0.12357093227829745,0.9997936016511868
N20_i13_5xAcrit_s46,20,13,5xAcrit,46,4845,0.16851193874845194,0.1769425923098728,0.0520241265921868,0.06621490279833345,0.9997936016511868
N20_i13_Aheur_s42,20,13,Aheur,42,4845,0.04828794449167617,0.0013250882715653768,0.00018364746598275878,0.35564286293110814,0.9997936016511868
N20_i13_Aheur_s43,20,13,Aheur,43,4845,0.004282372207796925,0.000966698076248632,0.10980724223736615,0.0019889783534303464,0.9997936016511868
N20_i13_Aheur_s44,20,13,Aheur,44,4845,0.5389921058595064,0.002758655403255781,0.08713003407683573,0.0012759001153798996,0.9997936016511868
