n_assets,instance,penalty_label,penalty,n_select,delta_F,max_abs_Q,max_abs_Q_objective,max_abs_Q_penalty,qubo_ratio_objective_over_max,s_H,s_H_objective_only,s_H_penalty_only,ising_ratio_objective_over_s_H,epsilon_F,delta_F_over_A
16,8,Amargin,0.5008545737748823,3,1.5971019834788724,2.6832834699304025,0.5400959299623584,2.5042728688744114,0.20128172666616068,3.395461954189755,0.891189085315343,2.5042728688744114,0.2624647536443988,0.4703636810031589,3.188753916015385
16,8,1.1xAcrit,0.23749487923742635,3,1.5971019834788724,1.366484997243123,0.5400959299623584,1.187474396187132,0.3952446832947302,2.0786634815024745,0.891189085315343,1.1874743961871317,0.42873177560765363,0.7683311886176374,6.724784924235067
16,9,Aheur,16.999999999981483,3,1.0925970832154022,85.13940102905336,0.37799724201278095,84.99999999990742,0.004439745140840155,85.64923478263808,0.6492347827306609,84.9999999999074,0.007580158589604435,0.012756647341779661,0.06427041665979955
16,9,Amargin,0.3479271809845644,3,1.0925970832154022,1.8790369340687663,0.37799724201278095,1.7396359049228218,0.2011654136006182,2.388870687653483,0.6492347827306609,1.7396359049228223,0.271774770432796,0.4573697056363599,3.140303899579133
16,9,1.1xAcrit,0.0941376275897276,3,1.0925970832154022,0.6100891670945824,0.37799724201278095,0.47068813794863806,0.6195770428327895,1.1199229206792989,0.6492347827306609,0.4706881379486381,0.5797138095333043,0.9756002516250654,11.606380054287957
16,10,Aheur,16.999999999981483,3,1.1443166477847337,85.07413610793152,0.5376305660860391,84.99999999990742,0.006319553635007942,85.69350561483202,0.6935056149246115,84.9999999999074,0.008092860829404299,0.013353598263655033,0.06731274398741059
16,10,Amargin,0.3566922189767279,3,1.1443166477847337,1.857597202907749,0.5376305660860391,1.7834610948836396,0.2894225751656338,2.4769667098082513,0.6935056149246115,1.78346109488364,0.2799818068520984,0.4619830550218894,3.208134595892022
16,10,1.1xAcrit,0.16596753860743285,3,1.1443166477847337,0.9039738010612737,0.5376305660860391,0.8298376930371643,0.594741313802298,1.5233433079617757,0.6935056149246115,0.8298376930371643,0.45525234613891324,0.7511876290813412,6.894822068135952
16,11,Aheur,16.999999999981483,3,1.3980722464456479,85.13940102905336,0.5039856499711983,84.99999999990742,0.00591953483204816,85.75092642087247,0.7509264209650676,84.9999999999074,0.00875706481909548,0.016303873378391228,0.08223954390865709
16,11,Amargin,0.33818947450098064,3,1.3980722464456479,1.8303484016508476,0.5039856499711983,1.6909473725049033,0.27534957252763365,2.441873793469971,0.7509264209650676,1.6909473725049031,0.30752057005287736,0.5725407472672649,4.133991007581148
16,11,1.1xAcrit,0.13731113653485896,3,1.3980722464456479,0.8259567118202391,0.5039856499711983,0.6865556826742949,0.6101840965254914,1.4374821036393624,0.7509264209650676,0.6865556826742948,0.5223901007629248,0.9725841058515177,10.181783369703021
16,12,Aheur,16.999999999981483,3,1.0128632054694287,85.13586777119295,0.5376305660860391,84.99999999990742,0.0063149713529783835,85.56550178423004,0.5655017843226308,84.9999999999074,0.00660899278950824,0.011837284704103754,0.05958018855709011
16,12,Amargin,0.26171545260023416,3,1.0128632054694287,1.4444450342867003,0.5376305660860391,1.3085772630011707,0.3722056245300696,1.8740790473238016,0.5655017843226308,1.308577263001171,0.30174916321175,0.5404591694869032,3.870093245951968
16,12,1.1xAcrit,0.1054798778117761,3,1.0128632054694287,0.7485903217095913,0.5376305660860391,0.5273993890588805,0.7181906451291363,1.0929011733815115,0.5655017843226308,0.5273993890588806,0.5174317661064717,0.9267655943085504,9.602430591328856
16,13,Aheur,16.999999999981483,3,1.5411064672619714,85.13692355381728,0.5376305660860391,84.99999999990742,0.006314893041045684,85.85957946525559,0.8595794653481875,84.9999999999074,0.010011456737870812,0.01794914995927279,0.09065332160374412
16,13,Amargin,0.3887447511790674,3,1.5411064672619714,2.0806473098052094,0.5376305660860391,1.9437237558953373,0.25839581920127164,2.8033032212435245,0.8595794653481875,1.943723755895337,0.3066309269843754,0.5497466187686783,3.9643145343770616
16,13,1.1xAcrit,0.2079653647429154,3,1.5411064672619714,1.1767503776244497,0.5376305660860391,1.0398268237145771,0.45687732615932886,1.8994062890627648,0.8595794653481875,1.039826823714577,0.45255165800905867,0.811362200986714,7.410399655572797
16,14,Aheur,16.999999999981483,3,1.3564391293259512,85.13940102905336,0.5039856499711983,84.99999999990742,0.00591953483204816,85.62700094965928,0.6270009497518583,84.9999999999074,0.007322467712263759,0.01584125467763856,0.0797905370192605
16,14,Amargin,0.2931638534615671,3,1.3564391293259512,1.6052202964537798,0.5039856499711983,1.4658192673078356,0.31396665684117825,2.092820217059694,0.6270009497518583,1.4658192673078354,0.2995961834852507,0.6481393472162073,4.62689759774145
16,14,1.1xAcrit,0.09002970198512412,3,1.3564391293259512,0.6840450539414465,0.5039856499711983,0.45014850992562067,0.7367725957044036,1.077149459677479,0.6270009497518583,0.4501485099256207,0.5820928044095156,1.2592859023780203,15.066573579795696
16,15,Aheur,16.999999999966683,3,1.9066099612621965,85.21400284443617,0.5787316594325423,84.99999999983342,0.006791508908331128,86.16522807981416,1.1652280799807717,84.99999999983343,0.0135231822157011,0.022127370909946632,0.11215352713329019
16,15,Amargin,0.7025390690715094,3,1.9066099612621965,3.726698189960287,0.5787316594325423,3.512695345357547,0.1552934071751889,4.677923425338319,1.1652280799807717,3.5126953453575465,0.2490908837175973,0.4075761375089858,2.713884601153944
16,15,1.1xAcrit,0.2630521306681751,3,1.9066099612621965,1.5292634979436155,0.5787316594325423,1.3152606533408755,0.37843815680604204,2.480488733321647,1.1652280799807717,1.3152606533408753,0.4697574572009457,0.7686428628559163,7.248030861484538
16,16,Aheur,16.999999999972275,3,1.0630125647017488,85.1713366982932,0.37286828090214547,84.99999999986137,0.004377861089852046,85.65293227711217,0.6529322772508075,84.99999999986136,0.007622999702314703,0.012410696708696366,0.06253015086491073
16,16,Amargin,0.3134001356712844,3,1.0630125647017488,1.7383373767882537,0.37286828090214547,1.5670006783564219,0.21449707397482048,2.21993295560723,0.6529322772508075,1.567000678356422,0.2941225209534346,0.4788489499273988,3.3918701484440628
16,16,1.1xAcrit,0.10062820110156949,3,1.0630125647017488,0.6744777039396792,0.37286828090214547,0.5031410055078476,0.5528252138272198,1.156073282758655,0.6529322772508075,0.5031410055078475,0.5647845054361622,0.9195027517331409,10.563763965419522
16,17,Aheur,16.999999999972275,3,1.1356986994273741,85.19984402957834,0.3499908237083662,84.99999999986137,0.004107881037750044,85.68577309494233,0.685773095080969,84.99999999986136,0.00800334840091963,0.013254227141873211,0.06680580584877802
16,17,Amargin,0.40156614638876775,3,1.1356986994273741,2.207674761660812,0.3499908237083662,2.0078307319438387,0.15853368883243996,2.6936038270248077,0.685773095080969,2.0078307319438387,0.25459315442034863,0.4216279647485497,2.8281734146181523
16,17,1.1xAcrit,0.120019912542334,3,1.1356986994273741,0.7999435924286437,0.3499908237083662,0.6000995627116701,0.4375193788924386,1.285872657792639,0.685773095080969,0.6000995627116702,0.5333133813251649,0.8832124180764079,9.462585627420658
16,18,Aheur,16.999999999972275,3,1.033037864953208,85.19984402957834,0.46127650039295737,84.99999999986137,0.005414053343018077,85.81223852378007,0.8122385239187058,84.99999999986136,0.009465299331325804,0.012038351204029425,0.06076693323264075
16,18,Amargin,0.29959033390619144,3,1.033037864953208,1.6977956992479308,0.46127650039295737,1.4979516695309574,0.2716914058607217,2.310190193449663,0.8122385239187058,1.4979516695309572,0.35158946056551327,0.4471657216285889,3.448168208513281
16,18,1.1xAcrit,0.1323313547398549,3,1.033037864953208,0.8615008034162482,0.46127650039295737,0.6616567736992747,0.5354336276458282,1.4738952976179802,0.8122385239187058,0.6616567736992747,0.5510829196832341,0.700889585998911,7.80644819199514
16,19,Aheur,16.999999999981483,3,0.7273607936951507,85.13586777119295,0.3297733521860579,84.99999999990742,0.0038734949301549478,85.58553290274101,0.585532902833612,84.9999999999074,0.006841493918125261,0.008498641873524584,0.04278592904093782
16,19,Amargin,0.28379236950693815,3,0.7273607936951507,1.5548296188202204,0.3297733521860579,1.4189618475346908,0.21209613464675608,2.0044947503683024,0.585532902833612,1.4189618475346908,0.2921099707175722,0.3628649032687697,2.5630033498041893
16,19,1.1xAcrit,0.1545864216509014,3,0.7273607936951507,0.9087998795400365,0.3297733521860579,0.7729321082545071,0.3628668528796058,1.358465011088119,0.585532902833612,0.7729321082545071,0.43102538383716277,0.5354284341210532,4.705204932796305
16,20,Aheur,16.999999999972275,3,0.9618997885466676,85.19984402957834,0.3499908237083662,84.99999999986137,0.004107881037750044,85.66138530165594,0.6613853017945661,84.99999999986136,0.007720926990212715,0.011229094476575933,0.05658234050283743
16,20,Amargin,0.3662315616665731,3,0.9618997885466676,2.031001838049839,0.3499908237083662,1.8311578083328657,0.17232422795068772,2.4925431101274316,0.6613853017945661,1.831157808332866,0.2653455818305797,0.3859109937310133,2.6264797718947186
16,20,1.1xAcrit,0.13695433532910362,3,0.9618997885466676,0.8846157063624918,0.3499908237083662,0.6847716766455181,0.3956416568133478,1.3461569784400844,0.6613853017945661,0.6847716766455181,0.49131365240996927,0.7145524659845459,7.023507406576111
16,21,Aheur,16.999999999977796,3,1.2457429149296027,85.1992849069643,0.37286828090214547,84.99999999988898,0.004376425005319109,85.70475311260807,0.7047531127191088,84.999999999889,0.008223034162330866,0.014535283863344338,0.0732789949959547
16,21,Amargin,0.32454016203585573,3,1.2457429149296027,1.8219857172545901,0.37286828090214547,1.6227008101792788,0.20464939838496207,2.3274539228983873,0.7047531127191088,1.6227008101792788,0.3028000278697148,0.5352384864308181,3.8384861433327657
16,21,1.1xAcrit,0.07760450070968636,3,1.2457429149296027,0.5873074106237435,0.37286828090214547,0.3880225035484318,0.634877534588138,1.0927756162675406,0.7047531127191088,0.38802250354843193,0.6449202400088752,1.1399805196830193,16.052457055162947
16,22,Aheur,16.999999999972275,3,1.4452759573574507,85.26047949652174,0.46127650039295737,84.99999999986137,0.0054102029816965255,85.77309883675814,0.773098836896751,84.99999999986136,0.00901330192544517,0.01684999116224161,0.08501623278587105
16,22,Amargin,0.36539080497851234,3,1.4452759573574507,2.0874335215529256,0.46127650039295737,1.826954024892562,0.2209778158826324,2.6000528617893126,0.773098836896751,1.826954024892562,0.2973396611500881,0.5558640666877965,3.9554250891519933
16,22,1.1xAcrit,0.04630015413231218,3,1.4452759573574507,0.5538768086575817,0.46127650039295737,0.2315007706615609,0.832814252524749,1.004599607558312,0.773098836896751,0.23150077066156097,0.7695591667368599,1.4386586919640618,31.215359526175195
16,23,Aheur,16.999999999977796,3,1.4338253818832445,85.13154744824256,0.3977092336256493,84.99999999988898,0.004671702154450378,86.03774259478813,1.0377425948991708,84.999999999889,0.012061480968725854,0.01666507440387099,0.08434266952265396
16,23,Amargin,0.5089906133016332,3,1.4338253818832445,2.676500514861745,0.3977092336256493,2.544953066508166,0.14859299724296635,3.5826956614073366,1.0377425948991708,2.5449530665081666,0.2896541300110124,0.4002085349666615,2.816997689962397
16,23,1.1xAcrit,0.17371032688024937,3,1.4338253818832445,1.000099082754826,0.3977092336256493,0.8685516344012469,0.3976698314032427,1.9062942293004177,1.0377425948991708,0.8685516344012468,0.5443769272070909,0.7521532404834681,8.254117113438397
16,24,Aheur,16.999999999968985,3,1.832240689012246,85.21924617591326,0.4616656784444876,84.99999999984493,0.005417387493565682,85.98187336701065,0.9818733671657337,84.99999999984495,0.011419539127446563,0.021309615820899717,0.10777886405974052
16,24,Amargin,0.6678288083981133,3,1.832240689012246,3.5583902180588978,0.4616656784444876,3.3391440419905667,0.12974003696995498,4.321017409156299,0.9818733671657337,3.3391440419905667,0.22723198594042449,0.42402992525086824,2.7435783931021898
16,24,1.1xAcrit,0.19007339573594356,3,1.832240689012246,1.1696131547480486,0.4616656784444876,0.9503669786797178,0.3947165578382512,1.9322403458454516,0.9818733671657337,0.9503669786797178,0.5081528130167032,0.9482467814895715,9.63964831542052
16,25,Aheur,16.999999999977796,3,1.6064043461502022,85.022712456827,0.4877279633623005,84.99999999988898,0.005736443231094985,85.94345778137836,0.9434577814893949,84.999999999889,0.010977656773937909,0.018691409301177395,0.0944943733030765
16,25,Amargin,0.5217089392112585,3,1.6064043461502022,2.631257152994304,0.4877279633623005,2.6085446960562924,0.18535929215708866,3.5520024775456878,0.9434577814893949,2.6085446960562924,0.26561292889111154,0.45225316038072494,3.079119841379049
16,25,1.1xAcrit,0.17218219207147795,3,1.6064043461502022,0.8836234172954014,0.4877279633623005,0.8609109603573897,0.5519636010271667,1.8043687418467846,0.9434577814893949,0.8609109603573897,0.5228741551595263,0.8902860645358086,9.329677632883985
16,26,Aheur,16.999999999981483,3,0.8636245088525596,85.13586777119295,0.3297733521860579,84.99999999990742,0.0038734949301549478,85.56278964146404,0.562789641556605,84.9999999999074,0.0065775045894935985,0.010093458996269613,0.05080144169726472
16,26,Amargin,0.2967775062456463,3,0.8636245088525596,1.6197553025137612,0.3297733521860579,1.4838875312282318,0.20359455016092234,2.0466771727848365,0.562789641556605,1.4838875312282318,0.27497724069049856,0.4219642063420575,2.910006623405371
16,26,1.1xAcrit,0.12114431037975491,3,0.8636245088525596,0.741589323184304,0.3297733521860579,0.6057215518987745,0.44468460086513506,1.1685111934553798,0.562789641556605,0.6057215518987746,0.48162965379252526,0.7390810748665178,7.128890379955348
16,27,Aheur,16.999999999970072,3,1.3135176521488265,85.23570599333064,0.4222729445925967,84.99999999985036,0.0049541789989472,85.75172338730847,0.7517233874581202,84.99999999985036,0.008766277315067671,0.015317682260637008,0.07726574424418464
16,27,Amargin,0.46042080348008957,3,1.3135176521488265,2.5378100108807216,0.4222729445925967,2.3021040174004477,0.1663926546046097,3.0538274048585676,0.7517233874581202,2.302104017400448,0.24615778424875812,0.43012177114497396,2.8528633854521916
16,27,1.1xAcrit,0.15738041558334956,3,1.3135176521488265,1.0226080713970216,0.4222729445925967,0.7869020779167479,0.41293723020953127,1.5386254653748677,0.7517233874581202,0.786902077916748,0.48856814369374274,0.8536955105112626,8.346131551884104
16,28,Aheur,16.999999999977796,3,1.30641784106574,85.0805257752357,0.4877279633623005,84.99999999988898,0.005732545243676232,85.99238595445553,0.9923859545665586,84.999999999889,0.011540393298217818,0.015192250180820231,0.07684810829808508
16,28,Amargin,0.5082302473195986,3,1.30641784106574,2.6216770119447093,0.4877279633623005,2.5411512365979934,0.186036632712629,3.533537191164552,0.9923859545665586,2.541151236597994,0.28084774572289045,0.3697195672179079,2.570523592320164
16,28,1.1xAcrit,0.23642852440015177,3,1.30641784106574,1.2626683973474746,0.4877279633623005,1.1821426220007591,0.3862676569611509,2.174528576567318,0.9923859545665586,1.1821426220007591,0.45636832059164106,0.6007820983102619,5.5256354722015155
16,29,Aheur,16.999999999972275,3,1.060983133294944,85.23515159621645,0.3499908237083662,84.99999999986137,0.004106179400799026,85.52350698571868,0.5235069858573216,84.99999999986136,0.00612120578667033,0.012405748672959757,0.0624107725468632
16,29,Amargin,0.28718717634659197,3,1.060983133294944,1.6710874780880456,0.3499908237083662,1.4359358817329597,0.20943896013678706,1.9594428675902813,0.5235069858573216,1.4359358817329595,0.26717134473082615,0.541471839186482,3.694395922520217
16,29,1.1xAcrit,0.08003600434688754,3,1.060983133294944,0.6353316180895234,0.3499908237083662,0.4001800217344377,0.5508789642184149,0.9236870075917594,0.5235069858573216,0.4001800217344377,0.5667579835535537,1.1486392301447907,13.256323100494756
20,0,Aheur,20.999999999965347,4,1.9296468975432697,147.26332831899038,0.46127650039295737,146.99999999975742,0.003132324290496654,126.8336428003847,0.8336428005925993,125.99999999979212,0.0065727261488863495,0.015213998864482799,0.09188794750221209
20,0,Amargin,0.4877661783330567,4,1.9296468975432697,3.677691567564361,0.46127650039295737,3.414363248331397,0.12542555348067122,3.7602398705909392,0.8336428005925993,2.92659706999834,0.22169936740274723,0.5131712241644883,3.9560899940579057
20,0,1.1xAcrit,0.12626806974488836,4,1.9296468975432697,1.1472048074471823,0.46127650039295737,0.8838764882142185,0.4020873146612879,1.5912512190619295,0.8336428005925993,0.7576084184693301,0.5238913822067934,1.2126601220647173,15.282144578925795
20,1,Aheur,20.99999999997685,4,1.6573123108875516,147.13940102898388,0.3297733521860579,146.99999999983794,0.002241230764022876,126.65221025509658,0.6522102552354522,125.99999999986113,0.005149616054246528,0.01308553800639938,0.07891963385187517
20,1,Amargin,0.4522461872651161,4,1.6573123108875516,3.305124340001757,0.3297733521860579,3.165723310855813,0.09977638305307528,3.365687378826149,0.6522102552354522,2.7134771235906965,0.1937821852791698,0.4924142156855853,3.6646241749651294
20,1,1.1xAcrit,0.06990688717553199,4,1.6573123108875516,0.6287492393746683,0.3297733521860579,0.489348210228724,0.5244910554707609,1.0716515782886442,0.6522102552354522,0.41944132305319193,0.6086028971067148,1.5465029347823742,23.70742537464356
20,2,Aheur,20.999999999972246,4,1.553641391169088,147.19928490688102,0.3476624901180723,146.9999999998057,0.002361849042527654,126.77687077889081,0.7768707790573361,125.9999999998335,0.0061278589247739206,0.012254927745288533,0.07398292338910196
20,2,Amargin,0.5024016237652457,4,1.553641391169088,3.7160962734320315,0.3476624901180723,3.5168113663567198,0.09355583508523738,3.7912805216488104,0.7768707790573361,3.0144097425914733,0.20490986478612735,0.40979330922561663,3.0924290799964633
20,2,1.1xAcrit,0.14546441749569328,4,1.553641391169088,1.2175358295451648,0.3476624901180723,1.018250922469853,0.285546003396014,1.649657284031496,0.7768707790573361,0.8727865049741597,0.47092859018498034,0.9417964605182959,10.680559671681126
20,3,Aheur,20.99999999997685,4,2.5177106787318015,147.13586777112346,0.5376305660860391,146.99999999983794,0.0036539735295702874,126.96970335914993,0.9697033592888199,125.99999999986113,0.007637281443006059,0.019829223918166817,0.11989098470164652
20,3,Amargin,0.46150782356013154,4,2.5177106787318015,3.3664225362064504,0.5376305660860391,3.230554764920921,0.1597038281153748,3.7387503006496092,0.9697033592888199,2.7690469413607888,0.25936563859863376,0.6734096894072729,5.455401945973208
20,3,1.1xAcrit,0.14498455735492838,4,2.5177106787318015,1.1507596727700282,0.5376305660860391,1.0148919014844986,0.4671962172535056,1.8396107034183902,0.9697033592888199,0.8699073441295706,0.5271242211664151,1.3686105837791422,17.365371351711193
20,4,Aheur,20.99999999997685,4,1.9778014331505505,147.13940102898388,0.5039856499711983,146.99999999983794,0.0034252256462014683,126.84729966253549,0.8472996626743647,125.99999999986113,0.006679682302489059,0.01559198688826875,0.09418102062632051
20,4,Amargin,0.5382829068036402,4,1.9778014331505505,3.9073813767714256,0.5039856499711983,3.767980347625482,0.12898296873893314,4.076997103496206,0.8472996626743647,3.2296974408218415,0.20782444558220747,0.48511229783668425,3.6742787262089878
20,4,1.1xAcrit,0.21908204804476633,4,1.9778014331505505,1.6729753654593087,0.5039856499711983,1.5335743363133645,0.30125108855552757,2.161791950942962,0.8472996626743647,1.314492288268598,0.3919432035560948,0.9148898127258934,9.027674566682956
20,5,Aheur,20.99999999996259,4,2.5278735897205458,147.23609372667903,0.49438756455087396,146.99999999973812,0.0033577878361037462,127.01058670503711,1.0105867052615456,125.99999999977558,0.007956712361375674,0.019902857354648317,0.12037493284404996
20,5,Amargin,0.7873179710593624,4,2.5278735897205458,5.747319524356444,0.49438756455087396,5.511225797415537,0.08602054617908737,5.734494531617721,1.0105867052615456,4.723907826356175,0.176229430456263,0.4408189031801943,3.2107403649369366
20,5,1.1xAcrit,0.3037541958331814,4,2.5278735897205458,2.3623730977731765,0.49438756455087396,2.12627937083227,0.20927581888605754,2.833111880260634,1.0105867052615456,1.8225251749990878,0.356705540752798,0.8922604177170697,8.32210262244024
20,6,Aheur,20.99999999997685,4,1.7981319308067993,147.13940102898388,0.5376305660860391,146.99999999983794,0.003653885786718238,126.88239215300523,0.882392153144129,125.99999999986113,0.006954409813459916,0.014171642733835471,0.0856253300385134
20,6,Amargin,0.5061160634903441,4,1.7981319308067993,3.682213473578353,0.5376305660860391,3.5428124444324087,0.1460074408895074,3.9190885340861943,0.882392153144129,3.0366963809420646,0.2251523907841175,0.4588138071308119,3.5528054936772517
20,6,1.1xAcrit,0.2473877158805798,4,1.7981319308067993,1.8711150403100032,0.5376305660860391,1.7317140111640588,0.28733164690769913,2.3667184484276076,0.882392153144129,1.4843262952834793,0.3728335973932048,0.7597574320686249,7.268477031716491
20,7,Aheur,20.999999999972246,4,2.411948472862868,147.07995206186897,0.5067482252461143,146.9999999998057,0.0034453929182200944,127.19330342591566,1.1933034260821742,125.9999999998335,0.009381810157774693,0.018962857382407078,0.1148546891840979
20,7,Amargin,0.734735969880372,4,2.411948472862868,5.223103851225863,0.5067482252461143,5.143151789162605,0.09702051494288792,5.601719245364406,1.1933034260821742,4.408415819282233,0.21302449726834655,0.4305728950730312,3.2827417898916478
20,7,1.1xAcrit,0.28745848644390165,4,2.411948472862868,2.0921614671705706,0.5067482252461143,2.0122094051073116,0.2422127704758076,2.918054344745584,1.1933034260821742,1.7247509186634098,0.4089380405923231,0.8265605050179964,8.390597552713292
20,8,Aheur,20.999999999960252,4,2.6300747327823766,147.25297280200226,0.41071538336350527,146.99999999972175,0.0027891822864300137,127.00977604882472,1.0097760490631964,125.99999999976154,0.007950380517756534,0.020707655856123476,0.12524165394225498
20,8,Amargin,0.7581042167069958,4,2.6300747327823766,5.559702319229487,0.41071538336350527,5.306729516948971,0.07387362843923376,5.558401349305171,1.0097760490631964,4.548625300241975,0.18166663139383118,0.4731710733898604,3.469278596294749
20,8,1.1xAcrit,0.2803517160419091,4,2.6300747327823766,2.2154348145738796,0.41071538336350527,1.962462012293364,0.18538815976966713,2.6918863453146513,1.0097760490631964,1.6821102962514543,0.37511838150996113,0.9770378074691524,9.381339875191678
20,9,Aheur,20.999999999972246,4,2.4472390029399893,147.1315474481593,0.4981597136230222,146.9999999998057,0.0033858116920747064,127.50323123206276,1.5032312322292902,125.9999999998335,0.01178975009263356,0.019193544973663313,0.11653519061634399
20,9,Amargin,0.9087500716279011,4,2.4472390029399893,6.492797949748887,0.4981597136230222,6.361250501395308,0.0767249677994814,6.9557316619966985,1.5032312322292902,5.452500429767408,0.21611403447926794,0.3518305653322874,2.6929725557612296
20,9,1.1xAcrit,0.38296132475514016,4,2.4472390029399893,2.8122767216395603,0.4981597136230222,2.6807292732859813,0.17713751630123886,3.8009991807601318,1.5032312322292902,2.2977679485308404,0.39548317711783115,0.6438409709024419,6.39030326235872
20,10,Aheur,20.99999999996259,4,2.5986387559152218,147.2357059932184,0.49438756455087396,146.99999999973812,0.0033577966785695666,126.97923300790463,0.9792330081290824,125.99999999977558,0.00771175715062103,0.020465068927873056,0.12374470266285005
20,10,Amargin,0.7212269253758861,4,2.5986387559152218,5.284294471111476,0.49438756455087396,5.048588477631203,0.09355791340804794,5.306594560384399,0.9792330081290824,4.327361552255315,0.18453134057751508,0.4896998868756579,3.6030806178802517
20,10,1.1xAcrit,0.2111276334107185,4,2.5986387559152218,1.7135994273553035,0.49438756455087396,1.4778934338750296,0.28850824566035876,2.2459988085933933,0.9792330081290824,1.266765800464311,0.43598999446591374,1.157008074079379,12.308378178331319
20,11,Aheur,20.99999999997685,4,2.137966868233505,147.13940102898388,0.5039856499711983,146.99999999983794,0.0034252256462014683,126.88120213655166,0.8812021366905453,125.99999999986113,0.00694509605719357,0.016850146690229096,0.10180794610646962
20,11,Amargin,0.5165142044007621,4,2.137966868233505,3.755000459951279,0.5039856499711983,3.615599430805335,0.1342172005959588,3.980287363095117,0.8812021366905453,3.099085226404572,0.22139158716553378,0.5371388227032425,4.139221825881601
20,11,1.1xAcrit,0.1900265701973735,4,2.137966868233505,1.469587020527559,0.5039856499711983,1.3301859913816148,0.3429437270004435,2.021361557874786,0.8812021366905453,1.1401594211842414,0.43594483790273586,1.057686518230472,11.250883842258894
20,12,Aheur,20.999999999960252,4,1.744495797465102,147.26411700684335,0.41071538336350527,146.99999999972175,0.00278897121519711,126.88973045382237,0.8897304540608443,125.99999999976154,0.007011839735798276,0.013748124385053824,0.08307122845087637
20,12,Amargin,0.5356229705150686,4,1.744495797465102,4.013477800727092,0.41071538336350527,3.7493607936054802,0.1023340364033156,4.103468277151255,0.8897304540608443,3.21373782309041,0.2168240117792553,0.4251271557717953,3.256947318348858
20,12,1.1xAcrit,0.19548326681004136,4,1.744495797465102,1.6324998747919006,0.41071538336350527,1.3683828676702894,0.251586777864752,2.0626300549210925,0.8897304540608443,1.1728996008602486,0.4313572625096271,0.8457628130177901,8.924015983221194
20,13,Aheur,20.99999999997685,4,1.963571422289414,147.1369235537478,0.5039856499711983,146.99999999983794,0.003425283319771851,126.99514354436286,0.995143544501747,125.99999999986113,0.007836075590986015,0.015461783557128584,0.09350340106150375
20,13,Amargin,0.5263155106289075,4,1.963571422289414,3.821132128312225,0.5039856499711983,3.6842085744023523,0.1318943268768375,4.153036608275192,0.995143544501747,3.157893063773445,0.23961829339978838,0.4728037837125904,3.730787678940136
20,13,1.1xAcrit,0.2712655439574295,4,1.963571422289414,2.0357823616118793,0.5039856499711983,1.8988588077020068,0.24756361950800854,2.6227368082463243,0.995143544501747,1.6275932637445767,0.3794294346931224,0.7486726903422471,7.238558180457902
20,14,Aheur,20.99999999997685,4,2.431997358545181,147.1369235537478,0.5376305660860391,146.99999999983794,0.003653947310442762,126.91587156664728,0.9158715667861632,125.99999999986113,0.007216367468313149,0.01916227914227471,0.11580939802608867
20,14,Amargin,0.48801250789971595,4,2.431997358545181,3.553011109207884,0.5376305660860391,3.4160875552980117,0.15131688293704762,3.843946614184459,0.9158715667861632,2.9280750473982966,0.23826334200546037,0.6326823971932709,4.983473413441575
20,14,1.1xAcrit,0.1824102484924832,4,2.431997358545181,1.4137952933572548,0.5376305660860391,1.2768717394473823,0.38027468942081427,2.0103330577410623,0.9158715667861632,1.0944614909548993,0.4555820058071843,1.209748478830631,13.332569735770079
20,15,Aheur,20.999999999972246,4,2.520102005480285,147.12010044734598,0.49438756455087396,146.9999999998057,0.003360435202583446,127.21184155653856,1.2118415567050647,125.9999999998335,0.009526169434206868,0.01981027846657059,0.1200048574039817
20,15,Amargin,0.6810386165610908,4,2.520102005480285,4.887370763467907,0.49438756455087396,4.767270315927635,0.10115614068945197,5.29807325607161,1.2118415567050647,4.086231699366546,0.22873250295591707,0.4756638656500719,3.700380483863834
20,15,1.1xAcrit,0.2291609207393287,4,2.520102005480285,1.7242268927155735,0.49438756455087396,1.604126445175301,0.2867299928098428,2.586807081141037,1.2118415567050647,1.3749655244359722,0.4684700167785698,0.974213355086639,10.997084482597753
20,16,Aheur,20.999999999972246,4,2.09316313324786,147.19928490688102,0.37286828090214547,146.9999999998057,0.0025330848661257,126.947551040197,0.9475510403635208,125.9999999998335,0.007464114373214539,0.01648840892239879,0.09967443491669649
20,16,Amargin,0.5241631837196324,4,2.09316313324786,3.8684271931127387,0.37286828090214547,3.6691422860374274,0.09638756587328096,4.092530142681316,0.9475510403635208,3.144979102317795,0.23153184150837086,0.5114594298080052,3.993342528168601
20,16,1.1xAcrit,0.17868041960357628,4,2.09316313324786,1.4500478443003457,0.37286828090214547,1.250762937225034,0.2571420538761988,2.0196335579849785,0.9475510403635208,1.0720825176214577,0.4691697841012842,1.0364073843852364,11.71456356489307
20,17,Aheur,20.99999999997685,4,2.0564545839493897,147.1369235537478,0.5039856499711983,146.99999999983794,0.003425283319771851,126.92176973985822,0.921769739997117,125.99999999986113,0.007262503051181822,0.016202536319532466,0.09792640875960269
20,17,Amargin,0.48841587356359323,4,2.0564545839493897,3.555834668855025,0.5039856499711983,3.4189111149451525,0.14173483778239926,3.852264981378677,0.921769739997117,2.9304952413815597,0.2392799416584337,0.5338299919372137,4.210458126483543
